"HOBO 3, CTD 01",,Pressure[cm],Temperature[°C],2:Spec.cond.[mS/cm]
5/27/2014 21:30,41786.89583,1211.076158,26.097,-99
5/27/2014 22:00,41786.91667,1210.719257,26.097,-99
5/27/2014 22:30,41786.9375,1213.023815,26.097,-99
5/27/2014 23:00,41786.95833,1212.493563,26.097,-99
5/27/2014 23:30,41786.97917,1212.136662,26.097,-99
5/28/2014 0:00,41787,1211.60641,26.097,-99
5/28/2014 0:30,41787.02083,1212.310014,26.097,-99
5/28/2014 1:00,41787.04167,1211.779762,26.097,-99
5/28/2014 1:30,41787.0625,1211.433058,26.097,-99
5/28/2014 2:00,41787.08333,1210.719257,26.097,-99
5/28/2014 2:30,41787.10417,1209.658752,26.097,-99
5/28/2014 3:00,41787.125,1208.944951,26.097,-99
5/28/2014 3:30,41787.14583,1208.057798,26.097,-99
5/28/2014 4:00,41787.16667,1206.997293,26.097,-99
5/28/2014 4:30,41787.1875,1206.46704,26.097,-99
5/28/2014 5:00,41787.20833,1206.11014,26.097,-99
5/28/2014 5:30,41787.22917,1210.189004,26.097,-99
5/28/2014 6:00,41787.25,1212.666915,26.097,-99
5/28/2014 6:30,41787.27083,1213.380716,26.097,-99
5/28/2014 7:00,41787.29167,1211.779762,26.097,-99
5/28/2014 7:30,41787.3125,1212.850464,26.097,-99
5/28/2014 8:00,41787.33333,1212.850464,26.097,-99
5/28/2014 8:30,41787.35417,1212.136662,26.097,-99
5/28/2014 9:00,41787.375,1212.136662,26.097,-99
5/28/2014 9:30,41787.39583,1211.60641,26.097,-99
5/28/2014 10:00,41787.41667,1212.136662,26.097,-99
5/28/2014 10:30,41787.4375,1214.441221,26.097,-99
5/28/2014 11:00,41787.45833,1214.441221,26.097,-99
5/28/2014 11:30,41787.47917,1218.346734,26.097,-99
5/28/2014 12:00,41787.5,1225.443959,26.097,-99
5/28/2014 12:30,41787.52083,1229.522824,26.097,-99
5/28/2014 13:00,41787.54167,1229.696176,26.097,-99
5/28/2014 13:30,41787.5625,1225.80086,26.097,-99
5/28/2014 14:00,41787.58333,1217.459581,26.097,-99
5/28/2014 14:30,41787.60417,1212.310014,26.097,-99
5/28/2014 15:00,41787.625,1211.249509,26.097,-99
5/28/2014 15:30,41787.64583,1210.362356,26.097,-99
5/28/2014 16:00,41787.66667,1209.475203,26.097,-99
5/28/2014 16:30,41787.6875,1208.58805,26.097,-99
5/28/2014 17:00,41787.70833,1207.700897,26.097,-99
5/28/2014 17:30,41787.72917,1207.170644,26.097,-99
5/28/2014 18:00,41787.75,1206.46704,26.097,-99
5/28/2014 18:30,41787.77083,1206.283491,26.097,-99
5/28/2014 19:00,41787.79167,1206.11014,26.097,-99
5/28/2014 19:30,41787.8125,1205.579887,26.097,-99
5/28/2014 20:00,41787.83333,1205.396338,26.097,-99
5/28/2014 20:30,41787.85417,1205.222986,26.097,-99
5/28/2014 21:00,41787.875,1205.396338,26.097,-99
5/28/2014 21:30,41787.89583,1205.579887,26.097,-99
5/28/2014 22:00,41787.91667,1205.753239,26.097,-99
5/28/2014 22:30,41787.9375,1213.554068,26.097,-99
5/28/2014 23:00,41787.95833,1212.666915,26.097,-99
5/28/2014 23:30,41787.97917,1215.858627,26.097,-99
5/29/2014 0:00,41788,1214.675756,26.195,-99
5/29/2014 0:30,41788.02083,1213.788603,26.195,-99
5/29/2014 1:00,41788.04167,1213.431702,26.195,-99
5/29/2014 1:30,41788.0625,1213.074801,26.195,-99
5/29/2014 2:00,41788.08333,1212.014296,26.195,-99
5/29/2014 2:30,41788.10417,1211.657396,26.195,-99
5/29/2014 3:00,41788.125,1211.484044,26.195,-99
5/29/2014 3:30,41788.14583,1210.770243,26.195,-99
5/29/2014 4:00,41788.16667,1210.056441,26.195,-99
5/29/2014 4:30,41788.1875,1209.179485,26.195,-99
5/29/2014 5:00,41788.20833,1208.995936,26.195,-99
5/29/2014 5:30,41788.22917,1208.822585,26.195,-99
5/29/2014 6:00,41788.25,1208.822585,26.195,-99
5/29/2014 6:30,41788.27083,1208.995936,26.195,-99
5/29/2014 7:00,41788.29167,1208.108783,26.195,-99
5/29/2014 7:30,41788.3125,1207.935432,26.195,-99
5/29/2014 8:00,41788.33333,1207.751883,26.195,-99
5/29/2014 8:30,41788.35417,1207.751883,26.195,-99
5/29/2014 9:00,41788.375,1206.874927,26.195,-99
5/29/2014 9:30,41788.39583,1206.518026,26.195,-99
5/29/2014 10:00,41788.41667,1206.161125,26.195,-99
5/29/2014 10:30,41788.4375,1205.630873,26.195,-99
5/29/2014 11:00,41788.45833,1205.10062,26.195,-99
5/29/2014 11:30,41788.47917,1204.570368,26.195,-99
5/29/2014 12:00,41788.5,1203.856567,26.195,-99
5/29/2014 12:30,41788.52083,1203.499666,26.195,-99
5/29/2014 13:00,41788.54167,1216.796765,26.195,-99
5/29/2014 13:30,41788.5625,1218.224368,26.195,-99
5/29/2014 14:00,41788.58333,1215.206008,26.195,-99
5/29/2014 14:30,41788.60417,1211.484044,26.195,-99
5/29/2014 15:00,41788.625,1210.23999,26.195,-99
5/29/2014 15:30,41788.64583,1208.822585,26.195,-99
5/29/2014 16:00,41788.66667,1208.292332,26.195,-99
5/29/2014 16:30,41788.6875,1207.578531,26.195,-99
5/29/2014 17:00,41788.70833,1207.22163,26.195,-99
5/29/2014 17:30,41788.72917,1206.161125,26.195,-99
5/29/2014 18:00,41788.75,1205.630873,26.195,-99
5/29/2014 18:30,41788.77083,1205.447324,26.195,-99
5/29/2014 19:00,41788.79167,1204.74372,26.195,-99
5/29/2014 19:30,41788.8125,1204.213467,26.195,-99
5/29/2014 20:00,41788.83333,1204.029918,26.195,-99
5/29/2014 20:30,41788.85417,1204.213467,26.195,-99
5/29/2014 21:00,41788.875,1203.856567,26.195,-99
5/29/2014 21:30,41788.89583,1203.683215,26.195,-99
5/29/2014 22:00,41788.91667,1203.499666,26.195,-99
5/29/2014 22:30,41788.9375,1203.326314,26.195,-99
5/29/2014 23:00,41788.95833,1202.796062,26.195,-99
5/29/2014 23:30,41788.97917,1202.265809,26.195,-99
5/30/2014 0:00,41789,1201.908909,26.195,-99
5/30/2014 0:30,41789.02083,1201.552008,26.195,-99
5/30/2014 1:00,41789.04167,1201.378656,26.195,-99
5/30/2014 1:30,41789.0625,1200.664855,26.195,-99
5/30/2014 2:00,41789.08333,1200.134603,26.195,-99
5/30/2014 2:30,41789.10417,1199.777702,26.195,-99
5/30/2014 3:00,41789.125,1199.074098,26.195,-99
5/30/2014 3:30,41789.14583,1198.543845,26.195,-99
5/30/2014 4:00,41789.16667,1197.830044,26.195,-99
5/30/2014 4:30,41789.1875,1197.830044,26.195,-99
5/30/2014 5:00,41789.20833,1198.186945,26.195,-99
5/30/2014 5:30,41789.22917,1198.360296,26.195,-99
5/30/2014 6:00,41789.25,1198.543845,26.195,-99
5/30/2014 6:30,41789.27083,1198.186945,26.195,-99
5/30/2014 7:00,41789.29167,1198.360296,26.195,-99
5/30/2014 7:30,41789.3125,1198.360296,26.195,-99
5/30/2014 8:00,41789.33333,1198.013593,26.195,-99
5/30/2014 8:30,41789.35417,1198.360296,26.195,-99
5/30/2014 9:00,41789.375,1197.656692,26.195,-99
5/30/2014 9:30,41789.39583,1197.656692,26.195,-99
5/30/2014 10:00,41789.41667,1197.299791,26.195,-99
5/30/2014 10:30,41789.4375,1196.596187,26.195,-99
5/30/2014 11:00,41789.45833,1195.709034,26.195,-99
5/30/2014 11:30,41789.47917,1195.178782,26.195,-99
5/30/2014 12:00,41789.5,1194.995233,26.195,-99
5/30/2014 12:30,41789.52083,1194.638332,26.195,-99
5/30/2014 13:00,41789.54167,1194.291629,26.195,-99
5/30/2014 13:30,41789.5625,1207.578531,26.195,-99
5/30/2014 14:00,41789.58333,1213.431702,26.195,-99
5/30/2014 14:30,41789.60417,1210.943594,26.195,-99
5/30/2014 15:00,41789.625,1208.292332,26.195,-99
5/30/2014 15:30,41789.64583,1207.22163,26.195,-99
5/30/2014 16:00,41789.66667,1206.691378,26.195,-99
5/30/2014 16:30,41789.6875,1205.987774,26.195,-99
5/30/2014 17:00,41789.70833,1205.447324,26.195,-99
5/30/2014 17:30,41789.72917,1204.74372,26.195,-99
5/30/2014 18:00,41789.75,1204.74372,26.195,-99
5/30/2014 18:30,41789.77083,1203.856567,26.195,-99
5/30/2014 19:00,41789.79167,1204.386819,26.195,-99
5/30/2014 19:30,41789.8125,1204.029918,26.195,-99
5/30/2014 20:00,41789.83333,1203.326314,26.195,-99
5/30/2014 20:30,41789.85417,1203.326314,26.195,-99
5/30/2014 21:00,41789.875,1202.612513,26.195,-99
5/30/2014 21:30,41789.89583,1202.265809,26.195,-99
5/30/2014 22:00,41789.91667,1202.082261,26.195,-99
5/30/2014 22:30,41789.9375,1201.552008,26.195,-99
5/30/2014 23:00,41789.95833,1201.378656,26.195,-99
5/30/2014 23:30,41789.97917,1201.195107,26.195,-99
5/31/2014 0:00,41790,1200.848404,26.195,-99
5/31/2014 0:30,41790.02083,1200.848404,26.195,-99
5/31/2014 1:00,41790.04167,1199.961251,26.195,-99
5/31/2014 1:30,41790.0625,1199.60435,26.195,-99
5/31/2014 2:00,41790.08333,1199.430998,26.195,-99
5/31/2014 2:30,41790.10417,1198.360296,26.195,-99
5/31/2014 3:00,41790.125,1198.186945,26.195,-99
5/31/2014 3:30,41790.14583,1197.656692,26.195,-99
5/31/2014 4:00,41790.16667,1197.299791,26.195,-99
5/31/2014 4:30,41790.1875,1196.942891,26.195,-99
5/31/2014 5:00,41790.20833,1196.769539,26.195,-99
5/31/2014 5:30,41790.22917,1196.769539,26.195,-99
5/31/2014 6:00,41790.25,1196.769539,26.195,-99
5/31/2014 6:30,41790.27083,1196.942891,26.195,-99
5/31/2014 7:00,41790.29167,1196.596187,26.195,-99
5/31/2014 7:30,41790.3125,1196.412638,26.195,-99
5/31/2014 8:00,41790.33333,1196.412638,26.195,-99
5/31/2014 8:30,41790.35417,1196.769539,26.195,-99
5/31/2014 9:00,41790.375,1196.769539,26.195,-99
5/31/2014 9:30,41790.39583,1196.769539,26.195,-99
5/31/2014 10:00,41790.41667,1197.473143,26.195,-99
5/31/2014 10:30,41790.4375,1213.431702,26.195,-99
5/31/2014 11:00,41790.45833,1212.90145,26.195,-99
5/31/2014 11:30,41790.47917,1213.074801,26.195,-99
5/31/2014 12:00,41790.5,1212.187648,26.195,-99
5/31/2014 12:30,41790.52083,1211.300495,26.195,-99
5/31/2014 13:00,41790.54167,1210.943594,26.195,-99
5/31/2014 13:30,41790.5625,1210.056441,26.195,-99
5/31/2014 14:00,41790.58333,1210.23999,26.195,-99
5/31/2014 14:30,41790.60417,1212.014296,26.195,-99
5/31/2014 15:00,41790.625,1210.23999,26.195,-99
5/31/2014 15:30,41790.64583,1208.822585,26.195,-99
5/31/2014 16:00,41790.66667,1209.179485,26.195,-99
5/31/2014 16:30,41790.6875,1208.465684,26.195,-99
5/31/2014 17:00,41790.70833,1208.343318,26.292,-99
5/31/2014 17:30,41790.72917,1207.986417,26.292,-99
5/31/2014 18:00,41790.75,1207.578531,26.195,-99
5/31/2014 18:30,41790.77083,1207.405179,26.195,-99
5/31/2014 19:00,41790.79167,1207.272616,26.292,-99
5/31/2014 19:30,41790.8125,1207.456165,26.292,-99
5/31/2014 20:00,41790.83333,1206.569012,26.292,-99
5/31/2014 20:30,41790.85417,1206.212111,26.292,-99
5/31/2014 21:00,41790.875,1205.85521,26.292,-99
5/31/2014 21:30,41790.89583,1205.324958,26.292,-99
5/31/2014 22:00,41790.91667,1204.794706,26.292,-99
5/31/2014 22:30,41790.9375,1204.264453,26.292,-99
5/31/2014 23:00,41790.95833,1203.907553,26.292,-99
5/31/2014 23:30,41790.97917,1203.550652,26.292,-99
6/1/2014 0:00,41791,1202.847048,26.292,-99
6/1/2014 0:30,41791.02083,1202.490147,26.292,-99
6/1/2014 1:00,41791.04167,1202.316795,26.292,-99
6/1/2014 1:30,41791.0625,1201.602994,26.292,-99
6/1/2014 2:00,41791.08333,1201.602994,26.292,-99
6/1/2014 2:30,41791.10417,1201.429642,26.292,-99
6/1/2014 3:00,41791.125,1201.072741,26.292,-99
6/1/2014 3:30,41791.14583,1200.715841,26.292,-99
6/1/2014 4:00,41791.16667,1200.542489,26.292,-99
6/1/2014 4:30,41791.1875,1200.35894,26.292,-99
6/1/2014 5:00,41791.20833,1200.35894,26.292,-99
6/1/2014 5:30,41791.22917,1205.85521,26.292,-99
6/1/2014 6:00,41791.25,1206.212111,26.292,-99
6/1/2014 6:30,41791.27083,1207.099264,26.292,-99
6/1/2014 7:00,41791.29167,1208.343318,26.292,-99
6/1/2014 7:30,41791.3125,1207.099264,26.292,-99
6/1/2014 8:00,41791.33333,1206.569012,26.292,-99
6/1/2014 8:30,41791.35417,1206.212111,26.292,-99
6/1/2014 9:00,41791.375,1205.681859,26.292,-99
6/1/2014 9:30,41791.39583,1205.681859,26.292,-99
6/1/2014 10:00,41791.41667,1204.968057,26.292,-99
6/1/2014 10:30,41791.4375,1204.794706,26.292,-99
6/1/2014 11:00,41791.45833,1204.264453,26.292,-99
6/1/2014 11:30,41791.47917,1210.464328,26.292,-99
6/1/2014 12:00,41791.5,1211.881733,26.292,-99
6/1/2014 12:30,41791.52083,1211.351481,26.292,-99
6/1/2014 13:00,41791.54167,1210.821228,26.292,-99
6/1/2014 13:30,41791.5625,1210.464328,26.292,-99
6/1/2014 14:00,41791.58333,1209.577175,26.292,-99
6/1/2014 14:30,41791.60417,1208.87357,26.292,-99
6/1/2014 15:00,41791.625,1208.343318,26.292,-99
6/1/2014 15:30,41791.64583,1207.456165,26.292,-99
6/1/2014 16:00,41791.66667,1206.569012,26.292,-99
6/1/2014 16:30,41791.6875,1206.038759,26.292,-99
6/1/2014 17:00,41791.70833,1206.038759,26.292,-99
6/1/2014 17:30,41791.72917,1205.324958,26.292,-99
6/1/2014 18:00,41791.75,1204.621354,26.292,-99
6/1/2014 18:30,41791.77083,1204.968057,26.292,-99
6/1/2014 19:00,41791.79167,1204.621354,26.292,-99
6/1/2014 19:30,41791.8125,1204.264453,26.292,-99
6/1/2014 20:00,41791.83333,1203.907553,26.292,-99
6/1/2014 20:30,41791.85417,1203.907553,26.292,-99
6/1/2014 21:00,41791.875,1203.734201,26.292,-99
6/1/2014 21:30,41791.89583,1203.550652,26.292,-99
6/1/2014 22:00,41791.91667,1203.907553,26.292,-99
6/1/2014 22:30,41791.9375,1203.734201,26.292,-99
6/1/2014 23:00,41791.95833,1203.203948,26.292,-99
6/1/2014 23:30,41791.97917,1202.663499,26.292,-99
6/2/2014 0:00,41792,1202.316795,26.292,-99
6/2/2014 0:30,41792.02083,1201.959895,26.292,-99
6/2/2014 1:00,41792.04167,1201.602994,26.292,-99
6/2/2014 1:30,41792.0625,1201.429642,26.292,-99
6/2/2014 2:00,41792.08333,1200.89939,26.292,-99
6/2/2014 2:30,41792.10417,1200.185588,26.292,-99
6/2/2014 3:00,41792.125,1199.828688,26.292,-99
6/2/2014 3:30,41792.14583,1200.012237,26.292,-99
6/2/2014 4:00,41792.16667,1200.012237,26.292,-99
6/2/2014 4:30,41792.1875,1199.655336,26.292,-99
6/2/2014 5:00,41792.20833,1199.481984,26.292,-99
6/2/2014 5:30,41792.22917,1199.298435,26.292,-99
6/2/2014 6:00,41792.25,1199.828688,26.292,-99
6/2/2014 6:30,41792.27083,1199.828688,26.292,-99
6/2/2014 7:00,41792.29167,1199.828688,26.292,-99
6/2/2014 7:30,41792.3125,1199.828688,26.292,-99
6/2/2014 8:00,41792.33333,1200.185588,26.292,-99
6/2/2014 8:30,41792.35417,1200.012237,26.292,-99
6/2/2014 9:00,41792.375,1199.655336,26.292,-99
6/2/2014 9:30,41792.39583,1199.481984,26.292,-99
6/2/2014 10:00,41792.41667,1198.941535,26.292,-99
6/2/2014 10:30,41792.4375,1198.594831,26.292,-99
6/2/2014 11:00,41792.45833,1198.064579,26.292,-99
6/2/2014 11:30,41792.47917,1197.177426,26.292,-99
6/2/2014 12:00,41792.5,1196.820525,26.292,-99
6/2/2014 12:30,41792.52083,1196.820525,26.292,-99
6/2/2014 13:00,41792.54167,1210.821228,26.292,-99
6/2/2014 13:30,41792.5625,1211.881733,26.292,-99
6/2/2014 14:00,41792.58333,1211.53503,26.292,-99
6/2/2014 14:30,41792.60417,1210.290976,26.292,-99
6/2/2014 15:00,41792.625,1209.760724,26.292,-99
6/2/2014 15:30,41792.64583,1209.577175,26.292,-99
6/2/2014 16:00,41792.66667,1209.403823,26.292,-99
6/2/2014 16:30,41792.6875,1208.690022,26.292,-99
6/2/2014 17:00,41792.70833,1207.986417,26.292,-99
6/2/2014 17:30,41792.72917,1207.456165,26.292,-99
6/2/2014 18:00,41792.75,1207.099264,26.292,-99
6/2/2014 18:30,41792.77083,1206.385463,26.292,-99
6/2/2014 19:00,41792.79167,1206.212111,26.292,-99
6/2/2014 19:30,41792.8125,1205.508507,26.292,-99
6/2/2014 20:00,41792.83333,1205.508507,26.292,-99
6/2/2014 20:30,41792.85417,1205.151606,26.292,-99
6/2/2014 21:00,41792.875,1204.968057,26.292,-99
6/2/2014 21:30,41792.89583,1204.621354,26.292,-99
6/2/2014 22:00,41792.91667,1204.621354,26.292,-99
6/2/2014 22:30,41792.9375,1203.907553,26.292,-99
6/2/2014 23:00,41792.95833,1203.3773,26.292,-99
6/2/2014 23:30,41792.97917,1203.020399,26.292,-99
6/3/2014 0:00,41793,1202.133246,26.292,-99
6/3/2014 0:30,41793.02083,1201.786543,26.292,-99
6/3/2014 1:00,41793.04167,1201.072741,26.292,-99
6/3/2014 1:30,41793.0625,1200.715841,26.292,-99
6/3/2014 2:00,41793.08333,1200.542489,26.292,-99
6/3/2014 2:30,41793.10417,1200.012237,26.292,-99
6/3/2014 3:00,41793.125,1199.655336,26.292,-99
6/3/2014 3:30,41793.14583,1199.481984,26.292,-99
6/3/2014 4:00,41793.16667,1199.298435,26.292,-99
6/3/2014 4:30,41793.1875,1198.941535,26.292,-99
6/3/2014 5:00,41793.20833,1198.941535,26.292,-99
6/3/2014 5:30,41793.22917,1198.768183,26.292,-99
6/3/2014 6:00,41793.25,1199.125083,26.292,-99
6/3/2014 6:30,41793.27083,1199.298435,26.292,-99
6/3/2014 7:00,41793.29167,1199.481984,26.292,-99
6/3/2014 7:30,41793.3125,1201.786543,26.292,-99
6/3/2014 8:00,41793.33333,1205.324958,26.292,-99
6/3/2014 8:30,41793.35417,1207.272616,26.292,-99
6/3/2014 9:00,41793.375,1207.986417,26.292,-99
6/3/2014 9:30,41793.39583,1208.159769,26.292,-99
6/3/2014 10:00,41793.41667,1209.760724,26.292,-99
6/3/2014 10:30,41793.4375,1210.464328,26.292,-99
6/3/2014 11:00,41793.45833,1210.821228,26.292,-99
6/3/2014 11:30,41793.47917,1210.464328,26.292,-99
6/3/2014 12:00,41793.5,1210.290976,26.292,-99
6/3/2014 12:30,41793.52083,1210.464328,26.292,-99
6/3/2014 13:00,41793.54167,1211.178129,26.292,-99
6/3/2014 13:30,41793.5625,1211.178129,26.292,-99
6/3/2014 14:00,41793.58333,1210.464328,26.292,-99
6/3/2014 14:30,41793.60417,1210.117624,26.292,-99
6/3/2014 15:00,41793.625,1209.403823,26.292,-99
6/3/2014 15:30,41793.64583,1208.343318,26.292,-99
6/3/2014 16:00,41793.66667,1207.986417,26.292,-99
6/3/2014 16:30,41793.6875,1207.813066,26.292,-99
6/3/2014 17:00,41793.70833,1207.099264,26.292,-99
6/3/2014 17:30,41793.72917,1206.385463,26.292,-99
6/3/2014 18:00,41793.75,1206.212111,26.292,-99
6/3/2014 18:30,41793.77083,1206.038759,26.292,-99
6/3/2014 19:00,41793.79167,1205.85521,26.292,-99
6/3/2014 19:30,41793.8125,1205.508507,26.292,-99
6/3/2014 20:00,41793.83333,1205.324958,26.292,-99
6/3/2014 20:30,41793.85417,1204.968057,26.292,-99
6/3/2014 21:00,41793.875,1204.968057,26.292,-99
6/3/2014 21:30,41793.89583,1204.794706,26.292,-99
6/3/2014 22:00,41793.91667,1204.437805,26.292,-99
6/3/2014 22:30,41793.9375,1204.264453,26.292,-99
6/3/2014 23:00,41793.95833,1204.080904,26.292,-99
6/3/2014 23:30,41793.97917,1203.734201,26.292,-99
6/4/2014 0:00,41794,1203.020399,26.292,-99
6/4/2014 0:30,41794.02083,1202.663499,26.292,-99
6/4/2014 1:00,41794.04167,1202.490147,26.292,-99
6/4/2014 1:30,41794.0625,1201.602994,26.292,-99
6/4/2014 2:00,41794.08333,1201.246093,26.292,-99
6/4/2014 2:30,41794.10417,1200.89939,26.292,-99
6/4/2014 3:00,41794.125,1201.246093,26.292,-99
6/4/2014 3:30,41794.14583,1200.89939,26.292,-99
6/4/2014 4:00,41794.16667,1200.542489,26.292,-99
6/4/2014 4:30,41794.1875,1200.715841,26.292,-99
6/4/2014 5:00,41794.20833,1200.35894,26.292,-99
6/4/2014 5:30,41794.22917,1200.012237,26.292,-99
6/4/2014 6:00,41794.25,1200.012237,26.292,-99
6/4/2014 6:30,41794.27083,1200.35894,26.292,-99
6/4/2014 7:00,41794.29167,1200.185588,26.292,-99
6/4/2014 7:30,41794.3125,1200.185588,26.292,-99
6/4/2014 8:00,41794.33333,1200.012237,26.292,-99
6/4/2014 8:30,41794.35417,1200.236574,26.39,-99
6/4/2014 9:00,41794.375,1199.879673,26.39,-99
6/4/2014 9:30,41794.39583,1199.53297,26.39,-99
6/4/2014 10:00,41794.41667,1199.125083,26.292,-99
6/4/2014 10:30,41794.4375,1198.819169,26.39,-99
6/4/2014 11:00,41794.45833,1198.115564,26.39,-99
6/4/2014 11:30,41794.47917,1197.401763,26.39,-99
6/4/2014 12:00,41794.5,1196.51461,26.39,-99
6/4/2014 12:30,41794.52083,1195.454105,26.39,-99
6/4/2014 13:00,41794.54167,1194.923853,26.39,-99
6/4/2014 13:30,41794.5625,1194.0367,26.39,-99
6/4/2014 14:00,41794.58333,1193.679799,26.39,-99
6/4/2014 14:30,41794.60417,1192.976195,26.39,-99
6/4/2014 15:00,41794.625,1192.619294,26.39,-99
6/4/2014 15:30,41794.64583,1192.792646,26.39,-99
6/4/2014 16:00,41794.66667,1192.262393,26.39,-99
6/4/2014 16:30,41794.6875,1192.089042,26.39,-99
6/4/2014 17:00,41794.70833,1191.558789,26.39,-99
6/4/2014 17:30,41794.72917,1191.201889,26.39,-99
6/4/2014 18:00,41794.75,1191.028537,26.39,-99
6/4/2014 18:30,41794.77083,1190.844988,26.39,-99
6/4/2014 19:00,41794.79167,1190.671636,26.39,-99
6/4/2014 19:30,41794.8125,1190.844988,26.39,-99
6/4/2014 20:00,41794.83333,1191.028537,26.39,-99
6/4/2014 20:30,41794.85417,1191.201889,26.39,-99
6/4/2014 21:00,41794.875,1191.201889,26.39,-99
6/4/2014 21:30,41794.89583,1191.201889,26.39,-99
6/4/2014 22:00,41794.91667,1191.028537,26.39,-99
6/4/2014 22:30,41794.9375,1190.844988,26.39,-99
6/4/2014 23:00,41794.95833,1190.314735,26.39,-99
6/4/2014 23:30,41794.97917,1190.314735,26.39,-99
6/5/2014 0:00,41795,1190.141384,26.39,-99
6/5/2014 0:30,41795.02083,1189.427582,26.39,-99
6/5/2014 1:00,41795.04167,1189.254231,26.39,-99
6/5/2014 1:30,41795.0625,1188.723978,26.39,-99
6/5/2014 2:00,41795.08333,1188.723978,26.39,-99
6/5/2014 2:30,41795.10417,1188.367077,26.39,-99
6/5/2014 3:00,41795.125,1188.193726,26.39,-99
6/5/2014 3:30,41795.14583,1188.010177,26.39,-99
6/5/2014 4:00,41795.16667,1188.193726,26.39,-99
6/5/2014 4:30,41795.1875,1188.367077,26.39,-99
6/5/2014 5:00,41795.20833,1188.367077,26.39,-99
6/5/2014 5:30,41795.22917,1188.550626,26.39,-99
6/5/2014 6:00,41795.25,1188.723978,26.39,-99
6/5/2014 6:30,41795.27083,1189.080879,26.39,-99
6/5/2014 7:00,41795.29167,1189.254231,26.39,-99
6/5/2014 7:30,41795.3125,1189.254231,26.39,-99
6/5/2014 8:00,41795.33333,1189.427582,26.39,-99
6/5/2014 8:30,41795.35417,1189.611131,26.39,-99
6/5/2014 9:00,41795.375,1189.611131,26.39,-99
6/5/2014 9:30,41795.39583,1189.254231,26.39,-99
6/5/2014 10:00,41795.41667,1189.254231,26.39,-99
6/5/2014 10:30,41795.4375,1188.367077,26.39,-99
6/5/2014 11:00,41795.45833,1187.836825,26.39,-99
6/5/2014 11:30,41795.47917,1187.133221,26.39,-99
6/5/2014 12:00,41795.5,1186.602968,26.39,-99
6/5/2014 12:30,41795.52083,1185.889167,26.39,-99
6/5/2014 13:00,41795.54167,1185.002014,26.39,-99
6/5/2014 13:30,41795.5625,1184.114861,26.39,-99
6/5/2014 14:00,41795.58333,1183.411257,26.39,-99
6/5/2014 14:30,41795.60417,1182.707652,26.39,-99
6/5/2014 15:00,41795.625,1181.993851,26.39,-99
6/5/2014 15:30,41795.64583,1181.290247,26.39,-99
6/5/2014 16:00,41795.66667,1180.759994,26.39,-99
6/5/2014 16:30,41795.6875,1180.403094,26.39,-99
